Metadata_Plate,Metadata_Well,Metadata_broad_sample,Metadata_moa
24304,n06,BRD-A87479750-001-01-9,Cyclooxygenase inhibitor
24304,n08,BRD-A87719232-001-02-4,Cyclooxygenase inhibitor
24304,n11,BRD-A88254928-001-04-6,adrenergic receptor agonist
24304,n12,BRD-A88282067-001-02-2,Antiarrhythmic
24304,n15,BRD-A88548664-001-01-5,dopamine receptor agonist
24304,n18,BRD-A89434049-001-02-1,ATPase inhibitor
24304,n19,BRD-A89585551-003-03-4,adenosine receptor antagonist|hemoglobin antagonist
24304,n20,BRD-A89672324-001-02-2,GABA receptor antagonist
24304,n22,BRD-A89947015-001-01-4,adenosine deaminase inhibitor|ribonucleotide reductase inhibitor
24304,n24,BRD-A90311807-236-01-4,Dehydropeptidase inhibitor
24304,o01,BRD-A90462498-003-02-1,antineoplastic
24304,o02,BRD-A90490067-001-01-9,estrogen receptor antagonist|DNA directed DNA polymerase inhibitor|soluble epoxide hydrolase inhibitor
24304,o03,BRD-A90515964-001-05-8,expectorant
24304,o04,BRD-A90799790-001-04-1,calcium channel blocker
24304,o06,BRD-A91008255-001-02-8,calcium channel blocker
24304,o08,BRD-A91699651-316-04-2,Antimalarial
24304,o09,BRD-A91866971-001-02-2,Thromboxane receptor antagonist
24304,o13,BRD-A92161634-001-02-6,Acetylcholine receptor antagonist
24304,o14,BRD-A92585442-237-01-0,Cytochrome P450 inhibitor
24304,o15,BRD-A92670106-003-03-9,Sodium channel blocker
24304,o16,BRD-A92826379-009-02-6,Sodium channel blocker
24304,o18,BRD-A93000692-001-03-2,PPAR receptor agonist
24304,o19,BRD-A93206962-001-01-2,adrenergic receptor agonist|adrenergic receptor partial agonist
24304,o20,BRD-A93255169-001-06-9,TNF production inhibitor
24304,o24,BRD-A93477898-001-01-8,caspase activator
24304,p01,BRD-A93659613-051-03-6,Opioid receptor agonist
24304,p02,BRD-A93739713-065-02-7,muscarinic antagonist
24304,p05,BRD-A94413429-003-01-6,neuropeptide receptor antagonist
24304,p06,BRD-A94543220-001-02-3,Sterol demethylase inhibitor
24304,p07,BRD-A94624445-236-02-2,adenosine receptor agonist|cAMP stimulant
24304,p08,BRD-A94669766-001-02-6,Aromatase inhibitor
24304,p10,BRD-A94709349-001-02-6,Muscle relaxant
24304,p13,BRD-A95096829-300-01-4,dopamine receptor antagonist
24304,p14,BRD-A95207036-001-02-8,androgen receptor antagonist
24304,p15,BRD-A95445494-001-02-9,interleukin synthesis inhibitor|sodium/glucose cotransporter inhibitor
24304,p16,BRD-A95513702-001-02-2,aromatase inhibitor
24304,p17,BRD-A95696066-003-06-2,Norepinephrine reuptake inhibitor
24304,p18,BRD-A95869247-001-03-8,thiazide diuretic
24304,p19,BRD-A95939040-008-03-3,sterol demethylase inhibitor
24304,p20,BRD-A96456596-001-01-4,Leukotriene receptor antagonist
24304,p21,BRD-A96485169-001-02-8,Aldose reductase inhibitor
24304,p23,BRD-A96882008-001-01-3,Tachykinin antagonist
24304,p24,BRD-A96897502-001-02-0,lipid peroxidase inhibitor
24312,a01,BRD-K40782193-003-01-1,sodium channel blocker
24312,a02,BRD-K40887525-001-02-9,serotonin receptor antagonist
24312,a03,BRD-K40901640-001-01-0,serotonin receptor antagonist
24312,a04,BRD-K40905133-001-02-3,sodium channel blocker
24312,a05,BRD-K40965114-001-01-2,Adrenergic receptor antagonist
24312,a06,BRD-K40990712-001-02-4,gonadotropin releasing factor hormone receptor antagonist|sodium/hydrogen antiport inhibitor|sodium/hydrogen exchanger inhibitor|urokinase inhibitor
24312,a07,BRD-K41143549-003-01-6,glutamate receptor antagonist
24312,a08,BRD-K41337261-001-01-4,Src and Abl inhibitor|vascular endothelial growth factor receptor 1 (VEGFR1) inhibitor
24312,a09,BRD-K41406082-001-04-8,PABA antagonist
24312,a11,BRD-K41445866-001-03-0,Chloride channel agonist
24312,a12,BRD-K41524689-001-05-2,cyclooxygenase inhibitor
24312,a15,BRD-K41564320-001-01-2,tyrosine kinase inhibitor
24312,a16,BRD-K41567364-001-01-2,orexin receptor antagonist
24312,a19,BRD-K41707108-001-02-3,Phosphoenolpyruvate carboxylase activator
24312,a20,BRD-K41713976-001-02-0,potassium channel blocker
24312,a23,BRD-K41868777-003-02-9,calmodulin antagonist
24312,b01,BRD-K41876534-001-02-0,carbonic anhydrase inhibitor
24312,b02,BRD-K41996876-001-05-5,EGFR inhibitor
24312,b03,BRD-K42098891-003-03-1,tricyclic antidepressant
24312,b04,BRD-K42221274-001-01-4,GAT inhibitor
24312,b05,BRD-K42348709-003-04-0,adrenergic receptor agonist|serotonin receptor agonist
24312,b07,BRD-K42452249-001-01-7,p38 MAPK inhibitor
24312,b08,BRD-K42500029-001-01-9,"MAP kinase inhibitor|MAPK-interacting kinase inhibitor,"
24312,b10,BRD-K42635745-001-02-4,adrenergic receptor antagonist
24312,b12,BRD-K42679050-001-01-3,potassium channel activator|potassium channel agonist
24312,b16,BRD-K42748308-300-01-2,acetylcholine release enhancer|potassium channel blocker|voltage-gated potassium channel blocker
24312,b18,BRD-K43068349-001-01-9,TRPV antagonist
24312,b19,BRD-K43149758-001-04-5,Androgen receptor agonist
24312,b21,BRD-K43245338-001-02-4,calpain inhibitor|cathepsin inhibitor
24312,b22,BRD-K43290182-001-01-9,Serotonin receptor antagonist
24312,b23,BRD-K43330982-001-01-5,lysophospholipid receptor antagonist
24312,b24,BRD-K43389675-003-02-7,RNA synthesis inhibitor|topoisomerase inhibitor
24312,c01,BRD-K43405658-001-01-8,protein tyrosine kinase inhibitor
24312,c02,BRD-K43457670-001-04-7,carbonic anhydrase inhibitor
24312,c03,BRD-K43468059-001-02-9,Mycotoxin
24312,c05,BRD-K43736954-001-03-3,glucocorticoid receptor agonist
24312,c06,BRD-K43744935-048-01-6,estrogen receptor antagonist|selective estrogen receptor modulator (SERM)|estrogen receptor agonist|estrogen receptor modulator|PKC inhibitor
24312,c07,BRD-K43796186-001-01-1,EGFR inhibitor
24312,c08,BRD-K43860855-065-03-6,antineoplastic agent
24312,c09,BRD-K44067360-001-06-3,chloride channel blocker
24312,c10,BRD-K44084986-001-03-9,rho associated kinase inhibitor
24312,c18,BRD-K44849676-001-03-0,TRPV agonist
24312,c19,BRD-K44876623-001-01-1,Benzodiazepine receptor agonist
24312,c20,BRD-K44899736-003-02-1,Monoamine oxidase inhibitor
24312,c22,BRD-K45033733-001-02-3,DNA polymerase inhibitor
24312,c24,BRD-K45068323-003-01-3,Calmodulin antagonist
24312,d02,BRD-K45117373-001-01-1,potassium channel activator|potassium channel agonist
24312,d03,BRD-K45158365-001-02-3,angiotensin receptor antagonist
24312,d04,BRD-K45296539-003-01-0,Adrenergic receptor agonist
24312,d05,BRD-K45330754-001-04-3,estrogen receptor agonist
24312,d06,BRD-K45401373-001-05-0,Apoptosis stimulant
24312,d07,BRD-K45435259-001-01-6,Dopamine receptor antagonist
24312,d09,BRD-K45479396-001-01-8,Serotonin receptor agonist
24312,d13,BRD-K45542189-048-04-9,Lipoxygenase inhibitor
24312,d14,BRD-K45662124-001-01-8,dopamine receptor ligand
24312,d17,BRD-K45861246-001-04-3,Dopamine receptor antagonist
24312,d19,BRD-K46018455-001-06-0,PPAR receptor agonist
24312,d20,BRD-K46137903-001-03-3,phospholipase activator
24312,d21,BRD-K46142322-003-01-6,serotonin receptor partial agonist
24312,d22,BRD-K46211610-003-05-1,Adrenergic receptor antagonist
24312,d23,BRD-K46317332-003-04-6,Nitric oxide synthase inhibitor
24312,d24,BRD-K46384212-001-01-1,phospholipase activator
24312,e03,BRD-K46424862-001-04-2,Monoamine oxidase inhibitor
24312,e04,BRD-K46435977-003-01-2,DNA polymerase inhibitor
24312,e05,BRD-K46441700-001-01-8,serotonin receptor antagonist
24312,e06,BRD-K46469693-001-01-8,adenosine receptor antagonist
24312,e08,BRD-K46556543-237-03-0,Mineralocorticoid receptor antagonist
24312,e13,BRD-K46766488-003-01-2,Serotonin receptor agonist
24312,e14,BRD-K46862739-001-03-6,cytochrome P450 inhibitor
24312,e15,BRD-K46937689-001-05-1,Cyclooxygenase inhibitor
24312,e16,BRD-K47105409-001-05-3,JAK inhibitor
24312,e20,BRD-K47150025-001-01-2,PDGFR alpha and c-Kit inhibitor|vascular endothelial growth factor receptor 2 (VEGFR2) inhibitor|VEGFR inhibitor
24312,e21,BRD-K47192521-001-02-1,Platelet aggregation inhibitor
24312,e22,BRD-K47207162-312-02-2,Serotonin reuptake inhibitor
24312,e23,BRD-K47278471-003-04-0,Histamine receptor antagonist
24312,e24,BRD-K47323024-003-04-6,Histamine receptor antagonist
24312,f03,BRD-K47328134-001-02-0,heparin activation inhibitor
24312,f07,BRD-K47598052-001-04-2,src inhibitor
24312,f08,BRD-K47608922-001-02-1,chelating agent
24312,f11,BRD-K47631482-003-02-1,Mucolytic agent
24312,f12,BRD-K47635719-001-03-9,glucocorticoid receptor agonist
24312,f13,BRD-K47639036-003-03-3,Acetylcholine receptor antagonist
24312,f14,BRD-K47659338-003-01-0,serotonin receptor agonist
24312,f15,BRD-K47693913-001-02-4,Furoquinoline alkaloid
24312,f16,BRD-K47717570-304-01-5,Glutamate receptor antagonist
24312,f21,BRD-K47869605-001-04-9,microtubule inhibitor|tubulin polymerization inhibitor
24312,f23,BRD-K47936004-001-01-9,dopamine receptor agonist
24312,f24,BRD-K47943470-001-02-8,EGFR inhibitor
24312,g05,BRD-K48168960-001-05-1,Thyroid peroxidase inhibitor
24312,g07,BRD-K48300629-001-03-8,Sodium channel blocker
24312,g11,BRD-K48692744-001-01-2,PARP inhibitor
24312,g12,BRD-K48722258-300-04-5,adenosine reuptake inhibitor
24312,g13,BRD-K48735772-001-01-4,EGFR inhibitor|epidermal growth factor receptor (EGFR) inhibitor
24312,g15,BRD-K49027941-237-01-1,Adenosine receptor antagonist
24312,g16,BRD-K49049886-001-03-8,adenosine receptor antagonist
24312,g17,BRD-K49111258-001-02-8,Adrenergic receptor antagonist
24312,g23,BRD-K49294207-300-01-2,EGFR inhibitor
24312,g24,BRD-K49448285-001-01-3,CDK inhibitor
24312,h01,BRD-K49481516-004-03-5,Acetylcholinesterase inhibitor
24312,h02,BRD-K49519092-303-01-4,Histamine receptor agonist
24312,h05,BRD-K49577446-001-03-1,cytochrome P450 inhibitor
24312,h06,BRD-K49657628-001-02-3,EGFR inhibitor|tyrosine kinase inhibitor
24312,h07,BRD-K49671696-001-02-1,Serotonin receptor antagonist
24312,h11,BRD-K49890030-236-01-6,Glutamate receptor antagonist
24312,h12,BRD-K49945136-001-03-5,Serotonin receptor antagonist
24312,h13,BRD-K50018155-003-01-3,Serotonin receptor partial agonist
24312,h15,BRD-K50135270-001-01-9,dopamine uptake inhibitor
24312,h17,BRD-K50214219-001-02-4,PARP inhibitor
24312,h21,BRD-K50325075-001-01-3,potassium channel blocker|slow afterhyperpolarization channel blocker
24312,h22,BRD-K50388907-001-04-9,PPAR receptor agonist
24312,h23,BRD-K50398167-236-02-9,Cyclooxygenase inhibitor
24312,i01,BRD-K50417881-003-05-9,Dopamine receptor antagonist
24312,i02,BRD-K50422030-001-01-2,GABA receptor antagonist
24312,i03,BRD-K50464341-001-02-6,calmodulin antagonist
24312,i04,BRD-K50495309-001-01-2,src inhibitor
24312,i07,BRD-K50660797-001-02-8,Bacterial DNA gyrase inhibitor
24312,i08,BRD-K50836978-001-01-7,CDK inhibitor
24312,i09,BRD-K50841342-001-01-6,caspase activator
24312,i10,BRD-K50859149-001-04-7,bacterial antifolate
24312,i11,BRD-K50891186-001-01-0,dopamine receptor antagonist
24312,i14,BRD-K51276371-001-01-8,CDK inhibitor|CFTR channel activator|glycogen synthase kinase inhibitor|JNK inhibitor
24312,i15,BRD-K51318897-001-04-7,tubulin polymerization inhibitor
24312,i17,BRD-K51465424-003-03-6,adrenergic receptor agonist
24312,i18,BRD-K51476772-001-01-9,tyrosine kinase inhibitor
24312,i19,BRD-K51541829-001-01-3,Ionotropic glutamate receptor antagonist
24312,i23,BRD-K51575138-001-01-7,IKK inhibitor
24312,i24,BRD-K51671335-001-01-5,Dopamine receptor antagonist
24312,j01,BRD-K51751936-001-03-4,benzodiazepine receptor agonist
24312,j03,BRD-K51918615-303-01-1,histamine receptor antagonist|histamine receptor inhibitor|ionotropic glutamate receptor antagonist
24312,j07,BRD-K52020312-001-04-5,DNA inhibitor
24312,j08,BRD-K52075040-001-02-2,fatty acid synthase inhibitor
24312,j10,BRD-K52219182-001-01-6,Phosphodiesterase inhibitor
24312,j11,BRD-K52313696-001-01-6,HDAC inhibitor
24312,j13,BRD-K52394958-001-01-9,tachykinin antagonist
24312,j14,BRD-K52397688-001-01-9,dopamine receptor antagonist|FAAH inhibitor|serotonin receptor antagonist
24312,j15,BRD-K52459643-001-10-2,Prostanoid receptor agonist
24312,j16,BRD-K52512893-001-03-0,Prostanoid receptor antagonist
24312,j18,BRD-K52662033-001-02-6,histamine receptor agonist
24312,j19,BRD-K52721684-001-02-2,potassium channel activator
24312,j20,BRD-K52850071-001-01-2,JAK inhibitor
24312,j23,BRD-K52930707-001-04-8,ACE inhibitor
24312,k01,BRD-K52989797-001-01-1,serotonin transporter (SERT) inhibitor
24312,k03,BRD-K53123955-001-03-0,Phosphofructokinase inhibitor
24312,k05,BRD-K53263234-001-02-9,constitutive androstane receptor (CAR) agonist
24312,k06,BRD-K53318339-001-04-1,Phosphodiesterase inhibitor
24312,k09,BRD-K53523901-001-01-0,adiponectin receptor agonist|AP inhibitor|aryl hydrocarbon receptor antagonist|HIV integrase inhibitor|MEK inhibitor|NFkB pathway inhibitor|topoisomerase inhibitor
24312,k11,BRD-K53545112-304-01-6,Glutamate receptor antagonist
24312,k13,BRD-K53737926-003-04-7,Norepinephrine inhibitor
24312,k14,BRD-K53857191-001-04-5,Dopamine receptor antagonist
24312,k17,BRD-K53878242-001-02-4,phosphodiesterase inhibitor
24312,k19,BRD-K53979406-003-01-0,glycine transporter inhibitor|GlyT-1 inhibitor
24312,k20,BRD-K54094468-001-01-6,dopamine receptor antagonist
24312,k21,BRD-K54095730-001-01-5,p38 MAPK inhibitor
24312,k22,BRD-K54142781-001-02-1,Adrenergic receptor agonist
24312,l01,BRD-K54210043-001-02-0,calcium channel activator|large conductance potassium channel activator
24312,l02,BRD-K54233340-300-01-0,AMPK inhibitor|DNA damaging|TGF beta receptor inhibitor
24312,l03,BRD-K54330070-001-05-5,p38 MAPK inhibitor
24312,l04,BRD-K54411430-001-02-5,cAMP inhibitor
24312,l06,BRD-K54529596-001-04-0,ACE inhibitor
24312,l10,BRD-K54665485-001-01-2,Diacylglycerol kinase inhibitor
24312,l11,BRD-K54704028-001-01-3,glutamate receptor antagonist
24312,l12,BRD-K54708045-001-01-3,PPAR receptor agonist
24312,l13,BRD-K54759182-003-02-3,Norepinephrine reuptake inhibitor
24312,l14,BRD-K54771420-001-03-2,Cholesterol inhibitor
24312,l17,BRD-K54790157-001-03-1,DNA synthesis inhibitor
24312,l19,BRD-K55034111-066-02-3,bacterial DNA gyrase inhibitor
24312,l21,BRD-K55191674-236-03-7,Penicillin binding protein inhibitor
24312,m01,BRD-K55344148-003-01-8,Imidazoline receptor ligand
24312,m02,BRD-K55424922-001-01-4,Serotonin receptor agonist
24312,m03,BRD-K55430733-003-01-6,Serotonin receptor agonist
24312,m04,BRD-K55454768-001-01-8,voltage-independent calcium influx blocker
24312,m05,BRD-K55468218-001-04-8,dopamine receptor antagonist
24312,m06,BRD-K55529781-236-02-0,thromboxane synthase inhibitor
24312,m07,BRD-K55567017-001-02-4,alcohol dehydrogenase inhibitor
24312,m08,BRD-K55677650-003-01-1,ionotropic glutamate receptor antagonist
24312,m11,BRD-K55748775-001-01-4,ATPase inhibitor|potassium-competitive acid antagonist
24312,m16,BRD-K55930204-001-02-7,Hydantoin antiepileptic
24312,m17,BRD-K56047318-001-02-2,Triacylglycerol lipase inhibitor
24312,m18,BRD-K56064827-001-04-7,PKC inhibitor
24312,m20,BRD-K56115039-003-01-3,Imidazoline receptor ligand
24312,m22,BRD-K56403959-300-01-9,CC chemokine receptor ligand
24312,m23,BRD-K56429665-001-03-9,vitamin D receptor agonist
24312,m24,BRD-K56509348-003-01-3,Endothelin receptor antagonist
24312,n02,BRD-K56558538-003-02-8,Sodium channel blocker
24312,n03,BRD-K56596464-004-02-4,Sodium channel blocker
24312,n04,BRD-K56699285-001-03-7,dopamine receptor agonist|serotonin receptor antagonist
24312,n08,BRD-K57033106-048-02-8,Histamine receptor antagonist
24312,n11,BRD-K57179821-001-04-8,Antipruritic
24312,n12,BRD-K57222227-001-06-1,cyclooxygenase inhibitor
24312,n16,BRD-K57304726-003-03-6,Sigma receptor agonist
24312,n18,BRD-K57545991-050-03-3,angiotensin converting enzyme inhibitor
24312,n19,BRD-K57569181-001-04-4,Phosphodiesterase inhibitor
24312,n21,BRD-K57718010-001-06-9,GABA receptor antagonist
24312,n22,BRD-K57886322-001-03-4,glucocorticoid receptor agonist
24312,n23,BRD-K57926513-001-02-9,PDGFR receptor inhibitor
24312,o01,BRD-K58220566-001-02-2,PKC inhibitor|sodium channel blocker|calcium channel blocker
24312,o02,BRD-K58265391-001-03-6,diuretic
24312,o03,BRD-K58299615-001-02-7,amyloid precursor protein inhibitor|beta amyloid aggregation inhibitor
24312,o05,BRD-K58466253-003-04-1,serotonin release inhibitor
24312,o06,BRD-K58685305-001-02-2,11-beta hydroxysteroid dehydrogenase inhibitor
24312,o08,BRD-K58930050-001-01-1,glutamate receptor antagonist
24312,o09,BRD-K58938839-001-03-8,smoothened receptor antagonist|hedgehog pathway inhibitor
24312,o10,BRD-K59037100-001-04-8,lipase inhibitor
24312,o13,BRD-K59058766-003-03-7,dopamine receptor antagonist
24312,o15,BRD-K59184148-001-04-2,glycogen synthase kinase inhibitor
24312,o18,BRD-K59273480-001-01-5,adenosine reuptake inhibitor|phosphodiesterase inhibitor
24312,o20,BRD-K59332007-300-01-9,acetylcholine release enhancer|acetylcholine release stimulant|neurotransmitter agonist|voltage-gated potassium channel blocker
24312,o22,BRD-K59419204-001-01-9,cannabinoid receptor antagonist|cannabinoid receptor inhibitor
24312,o23,BRD-K59469039-001-04-9,Angiogenesis inhibitor
24312,o24,BRD-K59522102-001-04-7,monoamine oxidase inhibitor
24312,p01,BRD-K59574735-001-02-7,leukotriene synthesis inhibitor
24312,p02,BRD-K59637651-001-01-4,protein synthesis inhibitor|botulin neurotoxin inhibitor|mur synthetase inhibitor
24312,p03,BRD-K59650319-003-01-7,glutamate receptor antagonist
24312,p04,BRD-K59753853-001-01-5,glutamate receptor antagonist
24312,p06,BRD-K59851896-001-02-4,GABA release inhibitor
24312,p07,BRD-K59983611-001-05-2,bacterial antifolate
24312,p09,BRD-K60060639-005-01-4,antiarrhythmic medication
24312,p10,BRD-K60174629-001-02-2,prolyl endopeptidase inhibitor
24312,p13,BRD-K60184833-001-02-3,tyrosine kinase inhibitor
24312,p14,BRD-K60230970-001-04-3,proteasome inhibitor
24312,p15,BRD-K60274257-001-01-1,tyrosine phosphatase inhibitor
24312,p17,BRD-K60298136-001-01-7,aryl hydrocarbon receptor agonist|aryl hydrocarbon receptor ligand
24312,p18,BRD-K60476892-001-02-1,activator of soluble guanylyl cyclase|guanylate cyclase activator|hypoxia inducible factor inhibitor
24312,p19,BRD-K60511616-236-01-4,HMGCR inhibitor
24312,p20,BRD-K60640630-001-03-7,glucocorticoid receptor agonist
24312,p22,BRD-K60923938-001-02-8,sodium channel activator
24312,p23,BRD-K60932973-001-01-7,dopamine receptor agonist
24312,p24,BRD-K61097567-001-03-6,tachykinin antagonist
24279,a01,BRD-K78364995-236-03-5,bacterial cell wall synthesis inhibitor
24279,a03,BRD-K78485176-001-02-9,angiotensin receptor antagonist
24279,a05,BRD-K78599730-001-02-6,farnesyltransferase inhibitor|NFkB pathway inhibitor|ras farnesyltransferase inhibitor
24279,a07,BRD-K78633253-001-01-2,ARF inhibitor
24279,a08,BRD-K78637815-001-01-4,cannabinoid receptor antagonist
24279,a09,BRD-K78643075-001-03-3,dopamine receptor antagonist
24279,a10,BRD-K78692225-001-11-2,dihydroorotate dehydrogenase inhibitor|PDGFR tyrosine kinase receptor inhibitor
24279,a11,BRD-K78815826-001-04-7,cyclooxygenase inhibitor
24279,a12,BRD-K78838262-001-02-4,hypolipidemic
24279,a16,BRD-K78959463-001-02-5,calcium channel activator
24279,a18,BRD-K79092138-001-04-5,POXB inhibitor|bacterial DNA inhibitor
24279,a19,BRD-K79116891-003-03-7,sodium channel blocker
24279,a20,BRD-K79124250-001-03-0,radiopaque medium
24279,a21,BRD-K79131256-001-03-9,tubulin polymerization inhibitor
24279,a22,BRD-K79145749-001-01-8,norepinephrine reputake inhibitor
24279,a24,BRD-K79366068-236-01-5,NTPDase inhibitor
24279,b01,BRD-K79425933-001-03-6,dopamine receptor antagonist
24279,b02,BRD-K79437791-001-02-4,Inhibitor of methylation of endogenous isoprenylated proteins
24279,b03,BRD-K79501723-003-03-4,histamine receptor modulator
24279,b04,BRD-K79684402-300-01-0,dopamine receptor partial agonist
24279,b05,BRD-K79711234-001-04-3,bacterial 50S ribosomal subunit inhibitor
24279,b06,BRD-K79759585-001-02-1,phosphodiesterase inhibitor
24279,b07,BRD-K79930101-300-01-1,EGFR inhibitor|epidermal growth factor receptor (EGFR) inhibitor|ErbB2 tyrosine kinase inhibitor|receptor tyrosine protein kinase inhibitor
24279,b09,BRD-K80315159-051-01-2,histamine receptor antagonist
24279,b12,BRD-K80334323-001-03-5,progestogen hormone
24279,b15,BRD-K80353807-001-03-0,vasodilator
24279,b16,BRD-K80396088-001-03-9,Sulfonylurea
